"id","user_id","client_id","title","status","allow_comments","body","extended_body","excerpt","keywords","category","created_at","updated_at","company_id","go_live_date","original_id","author_name","comments_count"
"41423","","1","Parrots are creative too","Publish","true","<div class=""pic""><a href=""http://blip.tv/file/520347""><img alt=""unclesam.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/unclesam.jpg"" width=""138"" height=""144"" /></a></div>

I try to restrain myself from simply posting most of the links that <a href=""http://www.boingboing.net/"">BoingBoing</a> turn up, but every few days I like to let my creative standards slip and do just that. <a href=""http://blip.tv/file/520347"">Here</a> is a link to a video announcing the newly minted commemorative U.S. coins and the 'glorious' deeds they recall. If you - like me - are a fan of hearty satire with a stylish retro feel to it, you will enjoy many mirthful chuckles at this beautifully crafted presentation. (And then feel a bit sad afterwards.) 

Warning: work safe, but not suitable for Republicans","","","","","2008-01-11","2013-03-29","","","","Rob","0"
"41424","","1","Naughty 2mhost","Publish","true","<div class=""pic""><img alt=""2mhost.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/2mhost.jpg"" width=""124"" height=""136"" /><p style=""text-align: center; margin: 0px;"">""Maintenance""</p></div>

Just fixing a couple of bugs after our hosting company did some maintenance* over the weekend and maybe spilled some of our data on the carpet as they were carrying it across. You might have seen weirdness with the blog this morning. Plus our e-mail got stuck in one of the series of tubes that make up the internet. I have given it all a couple of whacks with my slipper and am (fairly) confident that the server wheels are all going round now.

*indistinguishable in many ways from sabotage

Continue behind the cut only if a) you are fairly confident you know your SQL and b) you like funniness","I love XKCD. Click on the pic to go there.

<a href=""http://xkcd.com/"">
<img src=""http://imgs.xkcd.com/comics/exploits_of_a_mom.png""></a>","","","","2008-01-14","2013-03-29","","","","Rob","1"
"41425","","1","SnowHomework.","Publish","true","<div class=""pic""><a href=""http://comment.independent.co.uk/commentators/article3333786.ece""><img alt=""theindependent.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/theindependent.jpg"" width=""175"" height=""47"" /></a></div>

<a href=""http://comment.independent.co.uk/commentators/article3333786.ece"">Read this.</a> Discuss.","","","","","2008-01-14","2013-03-29","","","","Emma","3"
"41426","","1","Foolish","Publish","true","<div class=""pic""><a href=""http://www.xkcd.com/""><img alt=""xkcd.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/xkcd.jpg"" width=""195"" height=""92"" /></a></div>

I foolishly clicked on Rob's post below and have just passed a pleasant 10 minutes browsing XKCD. <a href=""http://xkcd.com/137/"">This one</a> caught my eye (warning: probably not safe for work, and contains rude words. Probably best if you don't click, mum.)

OK, back to work.","","","","","2008-01-14","2013-03-29","","","","Emma","0"
"41427","","1","The physics of beautiful contradictions","Publish","true","<div class=""pic""><a href=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/cerenkov.html"" onclick=""window.open('http://www.snowbooks.com/weblog/cerenkov.html','popup','width=250,height=329,scrollbars=no,resizable=no,toolbar=no,directories=no,location=no,menubar=no,status=no,left=0,top=0'); return false""><img alt=""cerenkov_thumb.jpg"" src=""http://www.snowbooks.com/weblog/cerenkov_thumb.jpg"" width=""131"" height=""173"" /><p>click2zoom</p></a></div>

You probably learned in school that nothing can travel faster than the speed of light. Or given that many of you are probably Eng. Lit. fans who snoozed through science maybe you learned no such thing. In fact, being arts graduates you probably heard it stated as a law but assumed you could get out of it if you had a good excuse. Well, it turns out you were right - and what better excuse than aesthetics? That picture is the pretty glow you get when you force charged particles to travel faster than the speed of light. Isn't that great? Science being contravened in the name of art. Except of course science is still in effect. The trick is that the speed of light is lower inside things - like water - and the rule about how fast you can go only applies to the speed that light reaches in empty space (where it's travelling flat out). Why am I showing you this? Because it's nice looking.","","","","","2008-01-14","2013-03-29","","","","Rob","0"
"41428","","1","Glowing with coldness","Publish","true","<div class=""pic""><a href=""http://www.treehugger.com/files/2008/01/antarctica_pictures_amado_becquer_casaballe.php""><img alt=""weddellberg.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/weddellberg.jpg"" width=""211"" height=""135"" /></a></div>

I dunno; maybe I should have a running theme: things that glow a pretty blue (see previous post). Here's another blue glowing thing. Save this picture to show your kids. It's called an iceberg. Click on the picture to go to the site it came from.","","","","","2008-01-15","2013-03-29","","","","Rob","0"
"41429","","1","Swaps","Publish","true","<div class=""pic"" style=""width: 127px;""><img alt=""socks.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/socks.jpg"" width=""125"" height=""188"" /><p style=""text-align: center; margin: 0px;"">A fair price for a book?</p></div>

How will authors make a living in the future? Will they have to go door to door offering to tell people stories? As you all know, I often think about the battle between copyright holders and pirates - and as time goes on, I side less and less with the former and more with the latter. In fact (just to go off on a tangent for a minute) Em and I have a new thing where she comes over to visit me mid-week and we go for a walk, then watch a film and gorge ourselves. I rent movies from Amazon, which is a great idea except for one problem: they all turn up scratched. Maybe 50% of them don't play properly. One solution (take note here) is to wash them and then apply a coat of car wax (something which I should occasionally do to my car too). Another, for the techier contingent, is to make a copy of the disc. It will still be missing data where the scratches were, but on the copy they'll be simple gaps and not tantalising blurs which the player tries over and over and over again to read, thus halting the movie. On the copy they'll be glitches that pass and are instantly forgotten. But copying the disc makes me a pirate. The irony? The disc I've had to copy this week is Pirates of the Caribbean III. In it the pirates are the good guys, but that's not quite how Disney see things in real life.","On the one hand Naomi Klein has been warning us about this stuff for a decade - Disney being a prime example. They want you to watch their movies and then buy your kids lunch boxes and hats and stickers and toys and happy meals and bedding with Disney characters on. They'll sell you a Disney pen and a Disney notepad covered in Disney characters. But if your wicked child should use that pen to draw in her pad a picture of the Disney characters she is surrounded by and then put that picture on the wall where people can see it, she's infringing copyright. And BoingBoing were carrying the <a href=""http://www.boingboing.net/2008/01/13/ford-car-owners-are.html"">story</a> of how a Ford Owners Club couldn't produce a calendar of pictures of their pride-and-joys because images of those cars were automatically property of Ford, not the owners of the cars.

But on the other hand, you can download any album or DVD in the world given an Internet connection. Pretty much.

So is piracy out of control or have copyright holders just turned into Fascists? Or both.

An interesting documentary that you can download for free, called <a href=""http://stealthisfilm.com/Part2/"">Steal This Movie II</a> (just don't ask about Steal This Movie I) talks about how the Internet can't work except by making copies. As a file steps its way from your computer to its destination, at each point along the way a copy is made, then the previous copy is deleted, and that's how data moves. Given that, how can you stop people copying anything that exists on the Internet? And given that words, music and pictures are all digital these days (even paperback books get written and typeset digitally) that means the question of piracy is settled: the pirates will win. There's no way to stop them except to ban computers.

Given all that, I keep wondering what will happen when electronic books are common and therefore easy to pirate. Publishers will struggle - just the way music companies are really starting to feel the pinch now - but what about authors? I've discussed several ideas in <a href=""http://www.snowbooks.com/weblog/2008/01/the_paperless_everything.html#more"">the past</a>, like sponsorship from rich patrons (like the days of the Medicis). And lately I've wondered if micro-payments are the answer. If it was really, really easy to pay 30p for a book - you just had to tick a box next to the thing you were downloading - would most of us happily pay for books even if it was optional? Or might we want to decide on payment afterwards, giving a tenner* to authors we love and ignoring the rest? With that model it's better to be the favourite author of a thousand people than to bore a million. Or maybe some authors will go the whole way and swap stories for cat food and socks, like my pal <a href=""http://www.jennashworth.blogspot.com/"">Jenn</a> (page down a little if you want to see what I mean).



* = $19.67 in American pesos","","","","2008-01-16","2013-03-29","","","","Rob","0"
"41430","","1","A winning strategy","Publish","true","<img alt=""politicswarning.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/politicswarningstrong.jpg"" width=""130"" height=""90"" />","I'm beginning to think that there is only one way out of the madness of the phony War on Terror and that's for America and Britain to lose their power in the world. And the initial indications are promising. America has done everything it possibly could to bankrupt itself and it's finally working. The Bush administration worked hard to reduce tax revenue while massively increasing spending. They put as much of that money as possible into attacking other nations and scaring their own. They undermined their own manufacturing base with trade agreements designed to send jobs abroad where they'd be performed at slave wages. Like governments before them, they noticed their nation's dependence on oil and worried about it. Then they did their best to gut any attempts at energy self-sufficiency while simultaneously starting a war in the heart of the biggest oil producing region on Earth. If overspending and undertaxing wasn't enough to bankrupt America, then maybe pushing up the price of the fuel it runs on would do the trick. The whole enterprise has been funded by borrowing ludicrous sums at unsustainably low interest rates - and just to guarantee disaster, all of that money has come from overseas rather than from its own people - who have likewise been encouraged to spend every cent they can get their hands on and to borrow, borrow, borrow more. America taught Bin Laden's people how to fight a guerilla war against a superpower just in time to become his next target . They encouraged Saddam Hussein to attack his neighbours and supplied him with arms to do so, until he picked one they didn't approve of.  They overthrew the democratically elected government of Iran so that fifty years later they could threaten to attack the region in the name of peace. They've rigged elections, propped up dictators, invaded sovereign countries, bombed civilians, armed terrorists, angered the world and spent all of their money. In my view, the best thing that America could do is to stop frantically poking hornet's nests all over the world. And just like every other country with power (or in the UK's case, close to friend's with power) that decision is never taken voluntarily. The only way for America and the UK to give up their bullying is to become incapable of it. That will be President Bush's legacy: the humbling of America. When the U.S. is no longer a threat, it will no longer be a target either. The War on Terror will have been won - and all it took was the looting of a nation and the ruining of its good name.","","","","2008-01-17","2013-03-29","","","","Rob","1"
"41431","","1","Prreeeeettyy","Publish","true","<div class=""pic""><a href=""http://www.apple.com/uk/macbookair/""><img alt=""macair.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/macair.jpg"" width=""210"" height=""87"" /><p style=""margin: 0px; text-align: center;"">click</p></a></div>

<del>Old</del> Well-established friend John A-W notified me yesterday that Apple had released a sliver of a laptop calculated to make people like me say 'I want one' just before enquiring 'what is it exactly?'. But the 'what' is easy enough. It's a laptop where everything but the keyboard and screen have been made invisibly small and the whole thing has been worked over with Apple's Magic Aesthetifying Snake Oil until it gleams with techno-desirability. I remember a few year's back, friends of friends who were usually too cool to speak to me coming up asking, '<em>You</em> know about this stuff; do I need an iPod?'. The fun for me was realising that they didn't know the function of the device in question, only how powerfully needful it was. So, aware that I don't have any spare money or need any more computers, I nipped over to Apple to see how much this new marvel (called the <a href=""http://www.apple.com/uk/macbookair/"">MacBook Air</a>) costs.","It appears that $1800 (the US price) has somehow become 1200 (the UK price). Strange that PayPal gave me $1.90 to the pound on something I bought this morning. Let the dollar fluctuate for a few weeks more and you could save 300 pounds buying a MacBook Air in the States. And the 300 would pay your airfare. Not that I'd advocate filling the upper atmosphere with more junk just so you can acquire more junk down here on Earth. But as long as it's cheaper to shop six thousand miles away than to buy it locally, it'll be a shiny, shiny temptation.","","","","2008-01-17","2013-03-29","","","","Rob","2"
"41432","","1","Are robots stupid?","Publish","true","<div class=""pic""><a href=""http://projects.heavymeta.org/HMPassphrase/wiki/Description""><img alt=""spamban.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/spamban.jpg"" width=""209"" height=""71"" /></a></div>

Yesterday there were several hundred spam comments on this blog and zero real ones. That can't be right, can it? While I'm sure Em and I accept that the great internetting public have better and more productive things to do with their day than add their words to this particular lexical compost heap, I do take exception to evil spam robots bombarding the blog with their rather prurient solicitations. Time to see just how smart these robot fiends are, I thought. So I've added a little plugin (courtesy of this <a href=""http://projects.heavymeta.org/HMPassphrase/wiki/Description"">site</a>) to the blog which requires you to answer a question before it will accept your comment. Currently the question is: '<em>What colour is nice, new snow</em>?'. I'll be interested to see whether the tin swines can work that out or whether it will stump them. 

And do let me know if it stops humans from posting, because that's not my plan at all.","","","","","2008-01-17","2013-03-29","","","","Rob","4"
"41433","","1","Fizzy","Publish","true","<div class=""pic""><img alt=""gloriousaward.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/gloriousaward.jpg"" width=""93"" height=""144"" /><p style=""margin: 0px; text-align: center;"">mmmm, prizes</div>

Hooray! We're nominated for some prizes! Hoo-hrayyyy!

I'm not really allowed to enter prizes. See, sometimes I phone Rob up and say 'I'm *soooo* busy, too busy to even have this conversation actually.' And he'll say 'Why, Em? What have you got to do?' And then I'll reel off all sorts of things that I've taken on that I don't really have to do, like rewrite our entire website from scratch, or offer to do some work for another company, or, my favourite, enter a load of prizes. I create a rod for my own back, I do. 

Still, I only do it because I love this company to bits, and why wouldn't I want it to do as well as it possibly can? And how lovely it is when it comes good. So... long preamble over. We've been nominated for two (wheee!) awards at the IPG awards. More info below!","<strong>Bertrams | THE Trade Publisher of the Year</strong>: the shortlist is Michael O'Mara Books, Search Press, Snowbooks and Summersdale Publishers. The judges said: ""Snowbooks impressed the judges with its strong trade presence, outstanding website [hah, was worth it then] and creative approach to its books and marketing. ""The energy of this innovative company fizzes off the page."" "" Heh. Fizzy. Good luck to Summersdale, too - those lovely boys are smashing and helped us no end when we first started out. Group hug!  
<strong>
Nielsen Innovation of the Year</strong>: the shortlist is Salt Publishing, Snowbooks and Weird Grape. The judges said: ""Snowbooks was listed for successfully managing [er, writing all the code from scratch for, you mean] its own XSL project to make data management easier. Judges were impressed by the achievement of the initiative on small resources, leading to saved time and increased sales. ""Snowbooks has realised the importance of its data and found an innovative way of making the most of it."" "" And good luck to Salt too - a fine, fine company. 

So there you go. The ceremony is March 8th. And guess what? March 2008 is our fifth birthday. Nice of the industry to lay on a fancy birthday party for us...","","","","2008-01-17","2013-03-29","","","","Emma","8"
"41434","","1","Innovation of the year entry.","Publish","true","<div class=""pic""><img alt=""ipa.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/ipa.jpg"" width=""126"" height=""92"" /></div>

A couple of people have asked what our entry was for the IPA innovation of the year prize that we're shortlisted for. I can't see the harm in sharing the entry with you. It's a bit self-congratulatory, as these things tend to be, so forgive me for being all ooh, aren't we great, but hopefully it's interesting. Er, if you like XSL. 

<a href=""http://www.snowbooks.com/weblog/innovation%20of%20the%20year%2007.pdf"">View the pdf of our entry</a> (137kb).","","","","","2008-01-19","2013-03-29","","","","Emma","2"
"41435","","1","More prizes!","Publish","true","<div class=""pic""><img alt=""e4books.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/e4books.jpg"" width=""88"" height=""89"" /></div>

We are accredited by the BIC people who gave us this nice logo. One more for the trophy cabinet...","","","","","2008-01-19","2013-03-29","","","","Emma","0"
"41436","","1","""Work isn't a place you go, it's something you do.""","Publish","true","<div class=""pic""><img alt=""adminhol2.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/adminhol2.jpg"" width=""132"" height=""113"" /></div>

I've been getting on very well with working from home because I am both a morning and night person, and less of an early afternoon person. It means I can get up early(ish) and get straight to work, without wasting my productive hours on a commute (although I do think an early morning cycle is a great way to wake up). Then I can get a bit lazy around lunchtime, make some food, perhaps, as has happened a few times since Andy gave me the complete Buffy DVD set (all 7 series. Yes, I am married to the perfect man) even watch an episode of Buffy whilst having my soup, or go for a walk or meet Rob for lunch in Chipping Norton. Then I can do easy tasks until I take advantage of the fact that my brain kicks back into gear around seven in the evening, and have another blast at the important stuff until bedtime.  All of which is why <a href=""http://www.mavericksatwork.com/?p=108"">this post </a>was particularly interesting - about companies who are realising that giving people the freedom to work in the way that suits them best is a sensible idea. Have a read. I bet your company doesn't work like that. Maybe you should forward it to your boss. 

(<a href=""http://sethgodin.typepad.com/seths_blog/2008/01/pollys-best-rif.html"">Via Seth Godin</a>, of course, the god.)","","","","","2008-01-20","2013-03-29","","","","Emma","5"
"41437","","1","Unacceptable.","Publish","true","<div class=""pic"" style=""width: 132px;""><img alt=""weevil.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/weevil.jpg"" width=""130"" height=""98"" /><p style=""margin: 0px; text-align: center; padding: 0px;"">A member of the Torchwood writing staff</p></div>

Do I dare trust myself to write a post about BBC flagship-show Torchwood? Probably not. Let's hide it behind the cut just in case mention of its name discombobulates my brain and crazy talk ensues.","First off, well done James Marsters. In the first episode of season two he was turning sows' ears into satin-finish rayon purses at a rate of knots. But the introduction of an actor with real range, presence and mature confidence just made it look as though most of the rest of the cast were standing around watching him, waiting for an opportunity to ask him how he does it.

Here's the premise of Torchwood: <em>tell</em> the viewer that they are watching an elite team tackle alien incursions, but never show them doing any such thing or even acting as a team - and if they do take action to sort out an alien menace, make sure it was entirely their fault in the first place so that it's clear that disbanding the team is the only solution that makes sense. In fact ideally have every episode centre around the bickering and mutual loathing of the team members until it starts to seem quite logical that they would endanger the Earth and shoot each other more or less on a weekly basis. This innovative concept has all the appeal of the X-Files if Scully and Mulder did nothing but bicker viciously while in the background monsters romped. Or original Star Trek, if  Kirk, Spock and McCoy argued, got drunk and then had a fight every week. And make sure the whole thing is done with dialogue that swerves between ludicrously bombastic, childishly clich&eacute;d and things nicked from American TV that sound silly when transplanted to Cardiff.

Torchwood isn't bad. It's a disgrace. It suggests cluelessness of staggering levels. It looks as though a group of people with no writing experience put it together. My favourite example of what's wrong with it comes from the worst piece of television I have ever seen: season one episode six, Countrycide. After five weeks of bumbling and bickering, causing problems instead of solving them, hating themselves and each other, the team is disarmed and captured by cannibals. Even though the team have guns, they are outclassed. Their enemy is able to sneak up behind them, even when they are alert and it's broad daylight, and knock them unconscious. Who are these unbeatable fiends? Well, someone thought it would be a cool sixth-form sort of twist to attribute their evil not to alien possession, but simply human depravity. Which means that Torchwood were defeated by middle-aged Welsh farmers with no special training. There is literally no one on Earth who couldn't outsmart or outfight Torchwood. And the team don't even <em>want</em> to be doing what they're doing so badly. In fact they never waste an opportunity to bemoan their lot.

My suggestion? A new Torchwood team and a new writing staff. And just to smooth the handover process I have worked out what could happen to the existing characters. They're called in for perfomance appraisals and informed that they're a massive and embarrassing liability to the planet. Then Tosh can move to being IT manager for a local call centre. Gwen can go back to being a police officer, a job she will also struggle with, though not as badly. Owen can drive a mini-cab for a while before his tendency to get into fights leads him into trouble with the police. Ianto can finish university and go backpacking until he figures out what he wants to do next. And Cap'n Jack (a name that always seemed to me lifted straight from Pirates of the Caribbean) can go back to Doctor Who, where he's fun, rather than spending time in Cardiff which clearly depresses the hell out of him, just as it does me (at least when it's in the company of Torchwood).

While the U.S. Writers' Strike continues, the BBC have an opportunity to borrow all the best names in American screenwriting, hire them for a month at a time and get them to teach their British counterparts how it's done. And if they don't think it's necessary, I suggest they watch Torchwood: Season One again and make notes. This is a golden opportunity - and would provide a bit of income to excellent American writers who are living on their savings at the moment. In the new spirit of BBC Glasnost, the corporation should admit when it's in over its head and hire in some talent. That way James Marsters won't be left trying to salvage an entire TV series all by himself. Though it's fun watching him try.

(And if anyone wonders why I don't, as they say in the youthful vernacular, 'get a life', it's because in a couple more years I'd like to write for TV, and a healthy sci-fi franchise or two would be a perfect venue to aspire to. But it's all a bit pointless if the end-product is wasted cash and red faces all round. The UK should make one fifth as many good, action shows as the US - based on our population. I don't think it's anywhere near that number at the moment.)","","","","2008-01-21","2013-03-29","","","","Rob","6"
"41438","","1","Occasional sanity at the N.Y.T.","Publish","true","<div class=""pic""><a href=""http://www.nytimes.com/2008/01/19/opinion/19herbert.html?_r=1&oref=slogin""><img alt=""nyt.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/nyt.jpg"" width=""207"" height=""37"" /></a></div>

<a href=""http://topics.nytimes.com/top/opinion/editorialsandoped/oped/columnists/paulkrugman/index.html"">Paul Krugman</a> of the New York Times deserves a medal for being right almost every time he opens his mouth. Sadly by the time  he is proved right, most people are too busy insisting that no one could have seen the current situation coming to notice him. Bob Herbert also makes a reasonable amount of sense, from time to time, and <a href=""http://www.nytimes.com/2008/01/19/opinion/19herbert.html?_r=1&oref=slogin"">here's some of it now</a> in case anyone is wondering whether President Bush's idea of rescuing his bankrupt nation by cutting taxes is the solution.","","","","","2008-01-21","2013-03-29","","","","Rob","1"
"41439","","1","OK, own up","Publish","true","<div class=""pic"" style=""width: 138px;""><img alt=""callcentre.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/callcentre.jpg"" width=""136"" height=""89"" /><p style=""margin: 0px 10px 0px 0px; text-align: center;"">The Happiness Factory<br/> a.k.a. a call centre</p></div>

Who's sold my phone number to one of those lists? Today I've had cold calls for: 

- someone wanting to send me information on their recruitment agency (Me: ""Sorry, we're not really right for you as we don't do recruitment."" Them: ""but how do you recruit your staff?"" Me: *sigh*)
- someone wondering if I have sufficient photocopiers (we scan things if we need to. That didn't go down at all well with the caller. Them: ""What, you scan everything? What happens if you need to photocopy something?"" Me: *sigh*)
- a ticket for a fair for auditors at Excel (can you imagine)
- someone very keen to reduce my phone bill (I'd rather it if they reduced the number of phone calls. By one.)
- someone very keen to sell me envelopes (I have enough envelopes)
- someone wanting to know the name of our HR manager (That'll be me)
- someone wanting to know the name of our FD (Me again)
- someone wanting to know if we need any new water coolers for our office. (I have a very effective tap)","I've also fielded calls from two people looking for work experience (I gave them a ten minute chat as I don't want to be horrible to people), two agents who didn't think it would be a good idea to look up my name or what we publish (grr), and two silent callers (hello? hello?).

Whilst it would be nice to be able to get on with some work, I don't really mind as I'm running a business and so should expect phone calls. But it just seems odd that so many random ones should come through in one morning. Makes me suspicious...","","","","2008-01-23","2013-03-29","","","","Emma","0"
"41440","","1","Spread the Word","Publish","true","<div class=""pic""><a href=""http://www.worldbookday.com/spreadtheword/""><img alt=""spreadword.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/spreadword.jpg"" width=""133"" height=""88"" /></a></div>

Don't forget to vote! We only have two days left! Voting closes at noon on Friday! Remember: it says ""vote for the title that you think will really spark discussion in your book club or amongst friends"". Don't make me use another exclamation mark...Vote! Vote now!

<a href=""http://www.worldbookday.com/spreadtheword/books/book-detail.asp?BookID=70"">Vote for LINT here</a>

<a href=""http://www.worldbookday.com/spreadtheword/books/book-detail.asp?BookID=68"">Vote for ADEPT here</a>

<a href=""http://www.worldbookday.com/spreadtheword/books/book-detail.asp?BookID=69"">Vote for NEEDLE IN THE BLOOD here</a>

<a href=""http://www.worldbookday.com/spreadtheword/books/book-detail.asp?BookID=103"">Vote for THE RED MEN here</a>","","","","","2008-01-23","2013-03-29","","","","Emma","1"
"41441","","1","Animals","Publish","true","<div class=""pic""><img alt=""buzzardsmall.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/buzzardsmall.jpg"" width=""138"" height=""124"" /><p style=""margin: 0px 10px 0px 0px; text-align: center;"">poorly motivated <br/>and a bit scraggly</p></div>

One or two thoughts about animals, now that I live among them in The Sticks.","<em>Mice</em>: I quite like mice. But I am going off them for two reasons. Firstly, one runs around in the ceiling at night, scuffling and jumping up and down and twanging wires and things. It is badly behaved. And secondly I took a bite out of a kit-kat the other day before realising that about 40% of it was missing and the remainder had thousands of tiny bites out of it. That too is bad.

<em>Spiders</em>: No. Yuck. I've tried not to be afraid of them, but it doesn't work. It just makes me annoyed with myself as soon as I stop panicking. Sadly they like my barn. They should return to the fields. If they do not, I will be forced to Take Steps against them. Hopefully I will win. In the meantime they are always ruining things for me.

<em>Buzzards</em>: Excellent. Enormous buzzards circle here most days. They are too cool to flap their wings and they regularly get attacked by much smaller birds. They circle away flinching when this happens. I suspect they are very lazy creatures.

<em>Kestrels/Angels</em>: A while back I walked up the hill towards the local church, the sun was just passing behind the steeple, and shafts of afternoon sun were poking down into the field where I was standing. In the middle of the shafts of light was a hovering angel. Then it swooped down on the field - whereupon I could see it was only about a foot long. So it seems that hovering kestrels when dazzlingly backlit  and seen from the right angle look just like angels. However it is my understanding that angels prefer to attack cities rather than field mice and generally come up at least as far as a person's knee.
<em>
Muntjac deer</em>: Not quite as majestic as the other brands of deer. The one I saw today was about two foot high and was standing on a roadside verge with its head in a hedge, presumably snacking on something, while its butt end poked out towards the cars. This is not especially dignified or impressive.","","","","2008-01-25","2013-03-29","","","","Rob","0"
"41442","","1","Naturey","Publish","true","<div class=""pic"" style=""width: 127px;""><a href=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/buzzardpole.html"" onclick=""window.open('http://www.snowbooks.com/weblog/buzzardpole.html','popup','width=370,height=391,scrollbars=no,resizable=no,toolbar=no,directories=no,location=no,menubar=no,status=no,left=300,top=300'); return false""><img src=""http://www.snowbooks.com/weblog/buzzardpole-thumb.jpg"" width=""125"" height=""132"" alt="""" /><p style=""margin: 0px; text-align: center;"">click2zoom</a></p></div>

A picture of a buzzard being lazy (see left). Plus one of a buzzard actually bothering to flap its wings (see behind the cut). 

In other news from nature, I keep worrying that the single frosty week we had in December doesn't really count as Winter. My garden is full of two-week old blossoms (granted some of them are snowdrops, but still...). Isn't it all going to die when we have the rest of Winter? (See below for a picture)","<img alt=""buzzardflap.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/buzzardflap.jpg"" width=""373"" height=""242"" />

<div style=""width: 202px; margin-left: 20px""><a href=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/garden.html"" onclick=""window.open('http://www.snowbooks.com/weblog/garden.html','popup','width=804,height=528,scrollbars=no,resizable=no,toolbar=no,directories=no,location=no,menubar=no,status=no,left=200,top=200'); return false""><img src=""http://www.snowbooks.com/weblog/garden-thumb.jpg"" width=""200"" height=""131"" alt="""" /><p style=""margin: 0px; text-align: center;"">click2zoom</a></p></div>","","","","2008-01-26","2013-03-29","","","","Rob","1"
"41443","","1","Out of concern...","Publish","true","<div class=""pic""><a href=""http://dynamic.xkcd.com/comic/random/""><img alt=""xkcd.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/xkcd.jpg"" width=""195"" height=""92"" /></a></div>

...that snowblog readers aren't reading enough XKCD cartoons, see below.","<div style=""margin-left: 20px;""><a href=""http://dynamic.xkcd.com/comic/random/""><img alt=""xkcd154.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/xkcd154.jpg"" width=""600"" height=""790"" /></a></div>

Click on the cartoon or the XKCD logo above to go to a random XKCD cartoon.","","","","2008-01-27","2013-03-29","","","","Rob","0"
"41444","","1","Last gasp reagonomics","Publish","true","<div class=""pic"" style=""width: 129px;""><a href=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/rebateshare.html"" onclick=""window.open('http://www.snowbooks.com/weblog/rebateshare.html','popup','width=350,height=304,scrollbars=no,resizable=no,toolbar=no,directories=no,location=no,menubar=no,status=no,left=200,top=200'); return false""><img alt=""rebatesharethumb.jpg"" src=""http://www.snowbooks.com/weblog/rebatesharethumb.jpg"" width=""127"" height=""110"" /><p style=""margin: 0px 10px 0px 0px; text-align: center;"">click2zoom</p></a></div>

Here's a little U.S. politics/economics. Look away if you don't like that stuff. A tax refund is being planned to stimulate the listing American economy. To help, it needs to be spent by the recipients, not saved. One can make sure it's spent by giving it to people who can't afford to save - the ones who are really struggling at the moment. The chart to the left shows what percentage of the rebate will go to each of the five U.S. income bands (click to make the picture bigger). Giving an <i>equal</i> rebate to each band would be bad enough, because America's wealthiest aren't going to spend that money, but giving the richest fifth four times what the poorest fifth get is ridiculous. Yet more free handouts for the rich will do nothing to stave off a U.S. depression. (Paul Krugman's thoughts are <a href=""http://krugman.blogs.nytimes.com/2008/01/25/who-gets-stimulated/"">here</a>. tricky stats are <a href=""http://www.taxpolicycenter.org/numbers/displayatab.cfm?Docid=1741&DocTypeID=2"">here</a>)","","","","","2008-01-27","2013-03-29","","","","Rob","3"
